,target,sex,race,age_cat,priors_count,c_charge_degree
3299,0,1.0,0.0,Greater than 45,More than 3,F
3300,0,0.0,1.0,Greater than 45,1 to 3,F
3301,0,0.0,0.0,25 to 45,0,F
3302,0,0.0,1.0,25 to 45,1 to 3,F
3303,1,0.0,0.0,25 to 45,1 to 3,F
3304,1,0.0,0.0,Less than 25,1 to 3,F
3305,1,0.0,1.0,25 to 45,More than 3,F
3306,0,0.0,1.0,25 to 45,1 to 3,F
3307,1,0.0,0.0,25 to 45,More than 3,F
3308,0,1.0,0.0,Less than 25,0,M
3309,1,0.0,1.0,Greater than 45,More than 3,M
3310,0,0.0,1.0,25 to 45,0,F
3311,0,0.0,0.0,25 to 45,0,M
3312,1,0.0,0.0,Greater than 45,More than 3,F
3313,0,0.0,0.0,Less than 25,0,F
3314,0,0.0,1.0,Greater than 45,1 to 3,M
3315,0,0.0,0.0,25 to 45,More than 3,M
3316,1,0.0,0.0,Less than 25,0,M
3317,0,0.0,1.0,Greater than 45,1 to 3,M
3318,1,0.0,0.0,25 to 45,1 to 3,F
3319,1,0.0,1.0,Less than 25,1 to 3,M
3320,1,0.0,0.0,25 to 45,More than 3,F
3321,0,0.0,0.0,Greater than 45,More than 3,M
3322,0,0.0,0.0,25 to 45,1 to 3,M
3323,1,0.0,0.0,25 to 45,More than 3,F
3324,0,0.0,1.0,Greater than 45,0,M
3325,1,0.0,0.0,25 to 45,1 to 3,F
3326,0,1.0,1.0,25 to 45,0,M
3327,0,0.0,1.0,25 to 45,1 to 3,F
3328,1,1.0,0.0,25 to 45,1 to 3,F
3329,1,0.0,0.0,25 to 45,More than 3,F
3330,0,1.0,1.0,25 to 45,1 to 3,F
3331,1,0.0,0.0,25 to 45,More than 3,M
3332,0,0.0,1.0,25 to 45,0,F
3333,0,0.0,1.0,25 to 45,More than 3,M
3334,0,0.0,1.0,Greater than 45,1 to 3,M
3335,0,0.0,0.0,Less than 25,More than 3,F
3336,0,0.0,1.0,Greater than 45,0,F
3337,1,0.0,1.0,Greater than 45,1 to 3,F
3338,0,1.0,1.0,Less than 25,1 to 3,M
3339,0,0.0,1.0,25 to 45,1 to 3,M
3340,1,0.0,1.0,Greater than 45,1 to 3,F
3341,0,0.0,1.0,Greater than 45,More than 3,F
3342,1,0.0,0.0,25 to 45,More than 3,F
3343,0,0.0,0.0,25 to 45,0,F
3344,0,0.0,0.0,25 to 45,More than 3,F
3345,1,0.0,0.0,Less than 25,0,F
3346,1,0.0,1.0,Less than 25,More than 3,M
3347,1,0.0,1.0,Greater than 45,1 to 3,F
3348,1,0.0,0.0,25 to 45,1 to 3,F
3349,0,0.0,1.0,Greater than 45,0,F
3350,0,0.0,1.0,Greater than 45,More than 3,F
3351,0,0.0,0.0,25 to 45,1 to 3,F
3352,0,0.0,1.0,Less than 25,0,F
3353,1,1.0,0.0,25 to 45,More than 3,F
3354,0,0.0,1.0,25 to 45,1 to 3,F
3355,0,0.0,0.0,25 to 45,1 to 3,F
3356,1,0.0,0.0,25 to 45,0,M
3357,0,0.0,1.0,25 to 45,More than 3,F
3358,0,1.0,0.0,25 to 45,1 to 3,M
3359,0,1.0,0.0,25 to 45,0,M
3360,1,0.0,0.0,Less than 25,0,F
3361,1,0.0,0.0,Less than 25,0,M
3362,1,1.0,0.0,Greater than 45,More than 3,F
3363,1,1.0,0.0,25 to 45,More than 3,F
3364,0,1.0,1.0,25 to 45,0,M
